shipment_id,order_id,carrier,tracking_no,shipped_at,delivered_at,status
5241,10322,XpressBees,XP-0010322,2025-07-17 10:21:16,2025-07-21 10:21:16,Delivered
5242,10324,Delhivery,DE-0010324,2025-07-22 22:06:53,,Shipped
5243,10325,EcomExpress,EC-0010325,2024-04-11 05:56:04,,Shipped
5244,10326,BlueDart,BL-0010326,2025-03-04 13:40:45,2025-03-05 13:40:45,Delivered
5245,10327,DTDC,DT-0010327,2024-08-08 02:30:32,,Shipped
5246,10328,BlueDart,BL-0010328,2024-12-14 03:36:17,,Shipped
5247,10329,EcomExpress,EC-0010329,2024-02-06 17:01:36,2024-02-07 17:01:36,Delivered
5248,10332,XpressBees,XP-0010332,2025-08-23 22:22:04,,Shipped
5249,10333,Delhivery,DE-0010333,2024-01-23 08:01:18,2024-01-24 08:01:18,Delivered
5250,10336,BlueDart,BL-0010336,2025-06-11 19:11:29,2025-06-14 19:11:29,Delivered
5251,10337,EcomExpress,EC-0010337,2024-11-24 00:39:23,,Shipped
5252,10338,XpressBees,XP-0010338,2024-03-27 22:55:38,,Shipped
5253,10339,XpressBees,XP-0010339,2024-11-27 14:26:58,2024-11-29 14:26:58,Delivered
5254,10340,Delhivery,DE-0010340,2024-02-03 19:25:24,2024-02-06 19:25:24,Delivered
5255,10341,Delhivery,DE-0010341,2024-10-17 17:12:07,2024-10-22 17:12:07,Delivered
5256,10342,BlueDart,BL-0010342,2024-04-19 12:16:06,2024-04-22 12:16:06,Delivered
5257,10346,DTDC,DT-0010346,2025-07-03 19:51:58,2025-07-06 19:51:58,Delivered
5258,10350,Delhivery,DE-0010350,2025-06-09 17:02:39,,Shipped
5259,10352,DTDC,DT-0010352,2024-11-05 17:00:21,2024-11-09 17:00:21,Delivered
5260,10354,Delhivery,DE-0010354,2024-03-30 07:09:18,2024-03-31 07:09:18,Delivered
5261,10355,XpressBees,XP-0010355,2025-06-10 20:50:37,,Shipped
5262,10358,Delhivery,DE-0010358,2025-07-12 20:50:24,,Shipped
5263,10359,Delhivery,DE-0010359,2024-08-16 01:55:30,2024-08-18 01:55:30,Delivered
5264,10360,XpressBees,XP-0010360,2024-11-25 10:15:54,2024-11-29 10:15:54,Delivered
5265,10362,Delhivery,DE-0010362,2024-09-13 17:26:34,,Shipped
5266,10363,XpressBees,XP-0010363,2024-02-01 19:54:39,,Shipped
5267,10366,DTDC,DT-0010366,2025-03-28 23:12:21,,Shipped
5268,10367,XpressBees,XP-0010367,2025-08-24 06:51:58,,Shipped
5269,10369,BlueDart,BL-0010369,2025-01-14 05:04:08,,Shipped
5270,10373,DTDC,DT-0010373,2025-01-10 10:14:03,2025-01-12 10:14:03,Delivered
5271,10375,DTDC,DT-0010375,2025-08-03 09:43:28,2025-08-08 09:43:28,Delivered
5272,10378,Delhivery,DE-0010378,2024-03-14 07:02:45,,Shipped
5273,10379,EcomExpress,EC-0010379,2025-01-16 07:46:23,,Shipped
5274,10381,Delhivery,DE-0010381,2024-10-26 10:46:42,2024-10-29 10:46:42,Delivered
5275,10382,XpressBees,XP-0010382,2025-02-23 16:49:20,2025-02-28 16:49:20,Delivered
5276,10383,XpressBees,XP-0010383,2025-01-31 23:08:19,,Shipped
5277,10384,XpressBees,XP-0010384,2025-02-17 08:46:26,2025-02-19 08:46:26,Delivered
5278,10386,DTDC,DT-0010386,2024-03-12 18:29:27,2024-03-13 18:29:27,Delivered
5279,10387,XpressBees,XP-0010387,2025-03-09 00:51:29,,Shipped
5280,10388,DTDC,DT-0010388,2025-08-24 15:52:16,,Shipped
5281,10389,XpressBees,XP-0010389,2024-12-06 07:53:56,2024-12-08 07:53:56,Delivered
5282,10392,XpressBees,XP-0010392,2025-01-13 15:07:36,2025-01-15 15:07:36,Delivered
5283,10395,EcomExpress,EC-0010395,2024-08-30 16:08:08,2024-08-31 16:08:08,Delivered
5284,10397,XpressBees,XP-0010397,2024-05-11 15:14:08,,Shipped
5285,10398,XpressBees,XP-0010398,2025-03-20 09:03:11,2025-03-25 09:03:11,Delivered
5286,10399,EcomExpress,EC-0010399,2025-03-31 20:21:19,2025-04-03 20:21:19,Delivered
5287,10400,BlueDart,BL-0010400,2024-03-08 19:26:15,2024-03-10 19:26:15,Delivered
5288,10401,EcomExpress,EC-0010401,2025-08-24 19:48:21,,Shipped
5289,10402,Delhivery,DE-0010402,2024-08-27 11:03:38,,Shipped
5290,10404,DTDC,DT-0010404,2024-12-08 09:40:05,,Shipped
5291,10409,BlueDart,BL-0010409,2025-05-11 22:02:25,,Shipped
5292,10411,Delhivery,DE-0010411,2025-04-23 12:30:17,2025-04-27 12:30:17,Delivered
5293,10412,DTDC,DT-0010412,2025-03-01 20:18:13,,Shipped
5294,10413,BlueDart,BL-0010413,2024-05-11 01:08:27,,Shipped
5295,10414,EcomExpress,EC-0010414,2025-07-24 21:40:57,,Shipped
5296,10415,DTDC,DT-0010415,2025-01-18 08:24:05,,Shipped
5297,10416,DTDC,DT-0010416,2024-12-13 13:39:05,2024-12-17 13:39:05,Delivered
5298,10419,Delhivery,DE-0010419,2024-05-06 07:47:30,2024-05-10 07:47:30,Delivered
5299,10420,XpressBees,XP-0010420,2025-04-13 07:23:26,,Shipped
5300,10422,BlueDart,BL-0010422,2024-09-25 03:03:15,2024-09-30 03:03:15,Delivered
5301,10423,EcomExpress,EC-0010423,2024-08-03 11:52:07,2024-08-04 11:52:07,Delivered
5302,10426,Delhivery,DE-0010426,2025-07-06 06:40:18,2025-07-09 06:40:18,Delivered
5303,10427,XpressBees,XP-0010427,2025-04-19 04:01:49,2025-04-21 04:01:49,Delivered
5304,10428,Delhivery,DE-0010428,2024-11-11 17:20:09,,Shipped
5305,10429,EcomExpress,EC-0010429,2024-04-29 04:33:21,2024-05-02 04:33:21,Delivered
5306,10430,DTDC,DT-0010430,2024-02-15 03:16:57,,Shipped
5307,10431,DTDC,DT-0010431,2025-03-13 16:11:22,,Shipped
5308,10433,XpressBees,XP-0010433,2025-03-12 09:19:26,2025-03-15 09:19:26,Delivered
5309,10434,DTDC,DT-0010434,2024-09-11 15:06:55,2024-09-16 15:06:55,Delivered
5310,10435,BlueDart,BL-0010435,2025-07-11 13:48:14,2025-07-16 13:48:14,Delivered
5311,10437,XpressBees,XP-0010437,2024-05-04 13:11:24,2024-05-07 13:11:24,Delivered
5312,10438,Delhivery,DE-0010438,2024-08-29 14:31:26,,Shipped
5313,10445,DTDC,DT-0010445,2024-06-09 16:09:22,2024-06-14 16:09:22,Delivered
5314,10446,EcomExpress,EC-0010446,2024-10-07 09:41:51,2024-10-12 09:41:51,Delivered
5315,10452,BlueDart,BL-0010452,2025-04-18 10:43:32,2025-04-19 10:43:32,Delivered
5316,10454,EcomExpress,EC-0010454,2024-03-12 04:33:50,2024-03-17 04:33:50,Delivered
5317,10459,XpressBees,XP-0010459,2024-05-03 03:24:47,2024-05-08 03:24:47,Delivered
5318,10462,DTDC,DT-0010462,2024-07-12 20:19:24,2024-07-14 20:19:24,Delivered
5319,10463,XpressBees,XP-0010463,2025-01-07 14:21:08,,Shipped
5320,10466,XpressBees,XP-0010466,2024-10-04 02:42:56,,Shipped
5321,10467,XpressBees,XP-0010467,2025-01-19 09:32:03,2025-01-21 09:32:03,Delivered
5322,10471,DTDC,DT-0010471,2025-01-18 18:54:01,,Shipped
5323,10472,EcomExpress,EC-0010472,2024-12-06 19:04:33,,Shipped
5324,10473,XpressBees,XP-0010473,2024-07-18 13:54:52,,Shipped
5325,10478,BlueDart,BL-0010478,2024-05-27 12:43:54,2024-05-29 12:43:54,Delivered
5326,10479,Delhivery,DE-0010479,2025-02-04 03:09:09,2025-02-09 03:09:09,Delivered
5327,10484,EcomExpress,EC-0010484,2024-10-14 08:25:58,2024-10-19 08:25:58,Delivered
5328,10488,DTDC,DT-0010488,2024-03-08 04:15:38,2024-03-11 04:15:38,Delivered
5329,10490,DTDC,DT-0010490,2025-05-28 23:15:34,,Shipped
5330,10492,EcomExpress,EC-0010492,2025-05-20 06:33:13,2025-05-22 06:33:13,Delivered
5331,10493,BlueDart,BL-0010493,2024-07-29 05:27:17,2024-07-30 05:27:17,Delivered
5332,10496,BlueDart,BL-0010496,2024-01-26 08:38:45,2024-01-31 08:38:45,Delivered
5333,10497,XpressBees,XP-0010497,2024-02-07 05:18:30,2024-02-08 05:18:30,Delivered
5334,10498,BlueDart,BL-0010498,2024-07-06 14:13:36,2024-07-09 14:13:36,Delivered
5335,10501,EcomExpress,EC-0010501,2024-12-09 02:53:48,2024-12-14 02:53:48,Delivered
5336,10503,EcomExpress,EC-0010503,2025-04-18 11:29:20,,Shipped
5337,10504,XpressBees,XP-0010504,2025-07-25 11:30:17,,Shipped
5338,10506,Delhivery,DE-0010506,2024-10-09 11:14:56,,Shipped
5339,10508,XpressBees,XP-0010508,2024-06-18 22:38:50,,Shipped
5340,10511,XpressBees,XP-0010511,2024-02-07 18:37:18,,Shipped
5341,10515,EcomExpress,EC-0010515,2024-01-16 02:43:28,2024-01-19 02:43:28,Delivered
5342,10517,Delhivery,DE-0010517,2024-07-29 19:15:16,2024-08-03 19:15:16,Delivered
5343,10519,EcomExpress,EC-0010519,2024-03-13 23:01:55,2024-03-16 23:01:55,Delivered
5344,10522,Delhivery,DE-0010522,2024-11-05 20:49:29,,Shipped
5345,10523,Delhivery,DE-0010523,2025-04-25 07:46:18,2025-04-30 07:46:18,Delivered
5346,10524,BlueDart,BL-0010524,2024-05-27 09:28:15,2024-06-01 09:28:15,Delivered
5347,10526,DTDC,DT-0010526,2024-05-04 18:46:47,2024-05-08 18:46:47,Delivered
5348,10527,BlueDart,BL-0010527,2025-04-29 17:14:38,2025-05-03 17:14:38,Delivered
5349,10528,BlueDart,BL-0010528,2024-08-05 12:06:25,2024-08-07 12:06:25,Delivered
5350,10529,Delhivery,DE-0010529,2024-02-06 20:29:23,2024-02-11 20:29:23,Delivered
5351,10532,XpressBees,XP-0010532,2024-05-15 03:27:40,,Shipped
5352,10534,XpressBees,XP-0010534,2025-02-22 03:45:28,2025-02-24 03:45:28,Delivered
5353,10535,DTDC,DT-0010535,2025-07-28 03:52:29,,Shipped
5354,10536,EcomExpress,EC-0010536,2025-03-13 15:02:53,,Shipped
5355,10544,XpressBees,XP-0010544,2024-06-03 11:57:59,2024-06-04 11:57:59,Delivered
5356,10545,Delhivery,DE-0010545,2025-03-18 02:02:56,2025-03-19 02:02:56,Delivered
5357,10546,DTDC,DT-0010546,2024-06-19 10:55:02,2024-06-24 10:55:02,Delivered
5358,10548,XpressBees,XP-0010548,2025-04-21 04:31:41,2025-04-24 04:31:41,Delivered
5359,10551,DTDC,DT-0010551,2024-09-26 05:04:18,2024-10-01 05:04:18,Delivered
5360,10552,Delhivery,DE-0010552,2025-02-27 14:16:02,,Shipped
5361,10554,BlueDart,BL-0010554,2024-08-06 13:08:35,2024-08-07 13:08:35,Delivered
5362,10556,DTDC,DT-0010556,2025-01-09 19:24:41,2025-01-12 19:24:41,Delivered
5363,10560,Delhivery,DE-0010560,2024-01-15 05:33:27,2024-01-16 05:33:27,Delivered
5364,10561,DTDC,DT-0010561,2025-02-20 10:03:42,2025-02-22 10:03:42,Delivered
5365,10562,Delhivery,DE-0010562,2024-12-17 07:58:44,2024-12-20 07:58:44,Delivered
5366,10563,DTDC,DT-0010563,2025-01-20 18:17:17,2025-01-25 18:17:17,Delivered
5367,10564,XpressBees,XP-0010564,2024-08-25 03:23:58,2024-08-30 03:23:58,Delivered
5368,10567,BlueDart,BL-0010567,2024-11-18 20:22:09,2024-11-22 20:22:09,Delivered
5369,10569,Delhivery,DE-0010569,2024-04-10 19:39:59,,Shipped
5370,10570,BlueDart,BL-0010570,2024-10-25 08:18:30,2024-10-30 08:18:30,Delivered
5371,10573,Delhivery,DE-0010573,2024-04-18 09:27:37,,Shipped
5372,10574,BlueDart,BL-0010574,2024-09-16 10:09:33,2024-09-17 10:09:33,Delivered
5373,10576,DTDC,DT-0010576,2024-08-30 10:00:29,,Shipped
5374,10577,BlueDart,BL-0010577,2025-01-16 04:10:34,2025-01-18 04:10:34,Delivered
5375,10578,Delhivery,DE-0010578,2025-01-27 23:15:12,,Shipped
5376,10579,Delhivery,DE-0010579,2024-09-01 07:36:55,2024-09-02 07:36:55,Delivered
5377,10581,BlueDart,BL-0010581,2025-04-21 20:53:29,,Shipped
5378,10582,XpressBees,XP-0010582,2024-09-17 08:35:19,2024-09-21 08:35:19,Delivered
5379,10584,Delhivery,DE-0010584,2024-03-13 01:16:44,,Shipped
5380,10585,BlueDart,BL-0010585,2024-08-29 03:30:33,2024-08-30 03:30:33,Delivered
5381,10586,EcomExpress,EC-0010586,2025-08-02 07:06:42,2025-08-04 07:06:42,Delivered
5382,10587,Delhivery,DE-0010587,2024-10-13 19:58:25,,Shipped
5383,10588,XpressBees,XP-0010588,2025-05-16 10:56:19,2025-05-18 10:56:19,Delivered
5384,10591,XpressBees,XP-0010591,2025-07-26 06:52:20,2025-07-27 06:52:20,Delivered
5385,10594,XpressBees,XP-0010594,2025-07-13 23:07:31,,Shipped
5386,10597,Delhivery,DE-0010597,2024-06-13 21:33:55,,Shipped
5387,10599,Delhivery,DE-0010599,2024-10-25 07:17:24,2024-10-30 07:17:24,Delivered
5388,10602,BlueDart,BL-0010602,2024-09-03 13:35:33,2024-09-06 13:35:33,Delivered
5389,10606,DTDC,DT-0010606,2024-09-01 01:37:09,2024-09-05 01:37:09,Delivered
5390,10607,EcomExpress,EC-0010607,2024-10-05 10:50:33,2024-10-08 10:50:33,Delivered
5391,10609,BlueDart,BL-0010609,2024-11-14 08:35:26,2024-11-19 08:35:26,Delivered
5392,10611,EcomExpress,EC-0010611,2024-04-02 17:47:58,2024-04-07 17:47:58,Delivered
5393,10617,DTDC,DT-0010617,2025-03-24 13:59:00,,Shipped
5394,10619,EcomExpress,EC-0010619,2024-09-02 20:28:48,,Shipped
5395,10622,EcomExpress,EC-0010622,2025-06-01 14:21:34,2025-06-04 14:21:34,Delivered
5396,10623,BlueDart,BL-0010623,2025-06-15 18:27:22,,Shipped
5397,10626,Delhivery,DE-0010626,2024-09-05 02:50:32,,Shipped
5398,10627,EcomExpress,EC-0010627,2024-10-24 11:25:03,2024-10-26 11:25:03,Delivered
5399,10628,BlueDart,BL-0010628,2025-06-03 03:39:06,2025-06-04 03:39:06,Delivered
5400,10630,XpressBees,XP-0010630,2024-01-20 06:13:54,2024-01-23 06:13:54,Delivered
5401,10631,Delhivery,DE-0010631,2024-08-03 20:50:49,,Shipped
5402,10632,BlueDart,BL-0010632,2024-08-17 21:15:22,2024-08-22 21:15:22,Delivered
5403,10636,EcomExpress,EC-0010636,2024-06-17 19:43:30,,Shipped
5404,10638,Delhivery,DE-0010638,2024-08-04 19:54:39,2024-08-06 19:54:39,Delivered
5405,10644,BlueDart,BL-0010644,2024-08-26 12:26:25,2024-08-31 12:26:25,Delivered
5406,10645,Delhivery,DE-0010645,2024-04-20 05:24:13,2024-04-21 05:24:13,Delivered
5407,10650,XpressBees,XP-0010650,2024-11-17 16:06:44,2024-11-18 16:06:44,Delivered
5408,10651,BlueDart,BL-0010651,2024-04-10 17:10:43,,Shipped
5409,10653,XpressBees,XP-0010653,2025-03-30 06:13:22,,Shipped
5410,10655,EcomExpress,EC-0010655,2025-05-15 01:53:54,,Shipped
5411,10656,DTDC,DT-0010656,2025-03-02 05:55:13,2025-03-04 05:55:13,Delivered
5412,10659,XpressBees,XP-0010659,2024-04-23 14:11:01,2024-04-24 14:11:01,Delivered
5413,10662,XpressBees,XP-0010662,2024-10-02 01:15:36,2024-10-07 01:15:36,Delivered
5414,10663,BlueDart,BL-0010663,2024-11-14 15:11:05,2024-11-18 15:11:05,Delivered
5415,10665,BlueDart,BL-0010665,2024-05-25 09:40:50,2024-05-28 09:40:50,Delivered
5416,10669,DTDC,DT-0010669,2024-11-24 23:36:06,,Shipped
5417,10672,XpressBees,XP-0010672,2024-12-11 17:08:20,2024-12-14 17:08:20,Delivered
5418,10673,BlueDart,BL-0010673,2024-11-27 16:09:09,,Shipped
5419,10675,EcomExpress,EC-0010675,2024-08-28 12:35:19,,Shipped
5420,10676,DTDC,DT-0010676,2024-04-05 14:19:53,2024-04-07 14:19:53,Delivered
5421,10677,Delhivery,DE-0010677,2025-04-01 06:28:04,2025-04-06 06:28:04,Delivered
5422,10678,Delhivery,DE-0010678,2024-06-26 21:28:11,2024-06-28 21:28:11,Delivered
5423,10681,Delhivery,DE-0010681,2024-04-18 20:24:11,2024-04-19 20:24:11,Delivered
5424,10682,BlueDart,BL-0010682,2024-04-14 08:37:53,,Shipped
5425,10685,DTDC,DT-0010685,2025-03-08 07:34:26,,Shipped
5426,10686,XpressBees,XP-0010686,2025-06-06 10:03:56,2025-06-09 10:03:56,Delivered
5427,10689,EcomExpress,EC-0010689,2025-05-15 09:02:45,,Shipped
5428,10690,BlueDart,BL-0010690,2025-07-11 01:08:12,2025-07-14 01:08:12,Delivered
5429,10691,DTDC,DT-0010691,2024-09-10 20:08:33,,Shipped
5430,10692,Delhivery,DE-0010692,2024-07-28 20:31:03,,Shipped
5431,10693,DTDC,DT-0010693,2025-08-14 21:21:17,2025-08-18 21:21:17,Delivered
5432,10696,Delhivery,DE-0010696,2024-11-14 03:36:25,2024-11-18 03:36:25,Delivered
5433,10697,DTDC,DT-0010697,2025-07-27 16:43:59,2025-08-01 16:43:59,Delivered
5434,10699,Delhivery,DE-0010699,2024-02-10 23:20:07,,Shipped
5435,10700,DTDC,DT-0010700,2024-10-26 10:15:19,,Shipped
5436,10703,Delhivery,DE-0010703,2024-11-16 04:52:43,,Shipped
5437,10704,Delhivery,DE-0010704,2025-08-15 17:04:37,2025-08-19 17:04:37,Delivered
5438,10705,XpressBees,XP-0010705,2024-06-08 15:44:01,2024-06-13 15:44:01,Delivered
5439,10709,Delhivery,DE-0010709,2025-01-04 01:04:37,,Shipped
5440,10710,XpressBees,XP-0010710,2024-11-07 07:25:27,2024-11-09 07:25:27,Delivered
5441,10711,XpressBees,XP-0010711,2025-03-19 18:20:57,2025-03-24 18:20:57,Delivered
5442,10713,Delhivery,DE-0010713,2025-03-19 13:33:29,2025-03-21 13:33:29,Delivered
5443,10715,EcomExpress,EC-0010715,2025-08-11 12:59:14,2025-08-16 12:59:14,Delivered
5444,10716,DTDC,DT-0010716,2024-01-04 00:55:34,,Shipped
5445,10717,Delhivery,DE-0010717,2025-03-10 06:17:30,2025-03-13 06:17:30,Delivered
5446,10718,DTDC,DT-0010718,2024-12-29 17:52:11,2024-12-30 17:52:11,Delivered
5447,10719,EcomExpress,EC-0010719,2024-02-15 09:53:36,2024-02-19 09:53:36,Delivered
5448,10721,EcomExpress,EC-0010721,2024-05-03 17:41:04,,Shipped
5449,10726,EcomExpress,EC-0010726,2024-02-24 21:22:56,2024-02-28 21:22:56,Delivered
5450,10728,Delhivery,DE-0010728,2024-05-24 06:19:34,2024-05-28 06:19:34,Delivered
5451,10729,BlueDart,BL-0010729,2025-04-25 22:51:32,2025-04-26 22:51:32,Delivered
5452,10730,Delhivery,DE-0010730,2024-05-24 10:20:49,,Shipped
5453,10731,DTDC,DT-0010731,2024-08-14 21:01:38,,Shipped
5454,10732,XpressBees,XP-0010732,2024-05-24 02:32:48,,Shipped
5455,10733,EcomExpress,EC-0010733,2024-10-19 15:17:36,2024-10-20 15:17:36,Delivered
5456,10738,BlueDart,BL-0010738,2025-03-10 08:40:47,2025-03-11 08:40:47,Delivered
5457,10745,XpressBees,XP-0010745,2024-08-17 05:24:51,2024-08-22 05:24:51,Delivered
5458,10747,XpressBees,XP-0010747,2025-02-02 19:35:58,2025-02-06 19:35:58,Delivered
5459,10750,BlueDart,BL-0010750,2025-05-01 16:57:09,2025-05-05 16:57:09,Delivered
5460,10752,EcomExpress,EC-0010752,2025-01-07 15:17:39,,Shipped
5461,10753,XpressBees,XP-0010753,2025-08-04 04:44:58,2025-08-07 04:44:58,Delivered
5462,10755,XpressBees,XP-0010755,2025-03-04 14:14:05,2025-03-09 14:14:05,Delivered
5463,10757,DTDC,DT-0010757,2025-03-24 13:48:06,2025-03-28 13:48:06,Delivered
5464,10758,EcomExpress,EC-0010758,2025-01-31 10:15:18,2025-02-04 10:15:18,Delivered
5465,10762,XpressBees,XP-0010762,2024-07-17 09:16:16,2024-07-22 09:16:16,Delivered
5466,10767,DTDC,DT-0010767,2024-09-19 15:27:20,2024-09-24 15:27:20,Delivered
5467,10770,EcomExpress,EC-0010770,2024-06-16 10:09:42,,Shipped
5468,10771,BlueDart,BL-0010771,2025-03-07 20:59:36,2025-03-11 20:59:36,Delivered
5469,10772,XpressBees,XP-0010772,2024-03-16 04:01:20,,Shipped
5470,10774,Delhivery,DE-0010774,2024-05-06 15:35:18,2024-05-09 15:35:18,Delivered
5471,10775,DTDC,DT-0010775,2025-07-07 15:48:41,,Shipped
5472,10777,DTDC,DT-0010777,2025-07-03 10:43:12,2025-07-08 10:43:12,Delivered
5473,10778,BlueDart,BL-0010778,2024-12-09 02:47:05,2024-12-14 02:47:05,Delivered
5474,10780,XpressBees,XP-0010780,2024-04-21 11:28:46,,Shipped
5475,10782,XpressBees,XP-0010782,2024-12-24 22:49:45,2024-12-28 22:49:45,Delivered
5476,10785,EcomExpress,EC-0010785,2024-05-03 21:05:46,2024-05-04 21:05:46,Delivered
5477,10786,Delhivery,DE-0010786,2025-02-08 09:43:06,2025-02-09 09:43:06,Delivered
5478,10788,EcomExpress,EC-0010788,2025-08-29 17:02:44,2025-09-02 17:02:44,Delivered
5479,10789,XpressBees,XP-0010789,2025-01-11 03:48:47,2025-01-14 03:48:47,Delivered
5480,10790,XpressBees,XP-0010790,2024-06-23 05:20:04,2024-06-28 05:20:04,Delivered
5481,10792,BlueDart,BL-0010792,2025-02-15 20:21:28,,Shipped
5482,10793,DTDC,DT-0010793,2025-06-10 20:58:04,,Shipped
5483,10795,XpressBees,XP-0010795,2024-11-16 01:24:19,2024-11-17 01:24:19,Delivered
5484,10796,Delhivery,DE-0010796,2024-01-19 06:10:13,,Shipped
5485,10797,Delhivery,DE-0010797,2024-01-08 19:29:25,2024-01-13 19:29:25,Delivered
5486,10802,Delhivery,DE-0010802,2024-01-28 18:03:57,2024-02-01 18:03:57,Delivered
5487,10803,DTDC,DT-0010803,2024-09-20 19:29:19,2024-09-22 19:29:19,Delivered
5488,10805,XpressBees,XP-0010805,2025-08-08 01:28:16,2025-08-11 01:28:16,Delivered
5489,10806,Delhivery,DE-0010806,2024-01-27 21:03:22,2024-01-29 21:03:22,Delivered
5490,10808,Delhivery,DE-0010808,2024-10-27 09:31:09,2024-10-30 09:31:09,Delivered
5491,10810,XpressBees,XP-0010810,2025-06-03 05:05:50,2025-06-05 05:05:50,Delivered
5492,10814,BlueDart,BL-0010814,2024-09-30 14:55:01,,Shipped
5493,10815,DTDC,DT-0010815,2025-04-30 20:32:40,2025-05-04 20:32:40,Delivered
5494,10817,BlueDart,BL-0010817,2024-02-25 02:03:26,,Shipped
5495,10818,XpressBees,XP-0010818,2024-10-15 12:37:26,2024-10-17 12:37:26,Delivered
5496,10819,BlueDart,BL-0010819,2025-01-30 00:48:35,,Shipped
5497,10823,Delhivery,DE-0010823,2024-11-17 21:57:51,2024-11-18 21:57:51,Delivered
5498,10826,XpressBees,XP-0010826,2024-12-09 20:42:55,2024-12-14 20:42:55,Delivered
5499,10827,DTDC,DT-0010827,2025-07-19 11:35:42,2025-07-23 11:35:42,Delivered
5500,10829,EcomExpress,EC-0010829,2025-01-06 22:24:18,2025-01-11 22:24:18,Delivered
5501,10831,BlueDart,BL-0010831,2025-01-13 09:32:59,,Shipped
5502,10834,DTDC,DT-0010834,2025-06-02 15:07:40,2025-06-06 15:07:40,Delivered
5503,10835,EcomExpress,EC-0010835,2025-03-22 05:12:33,2025-03-26 05:12:33,Delivered
5504,10836,DTDC,DT-0010836,2024-01-29 07:27:49,2024-02-02 07:27:49,Delivered
5505,10837,BlueDart,BL-0010837,2025-04-03 22:17:17,,Shipped
5506,10840,Delhivery,DE-0010840,2024-06-22 02:34:50,2024-06-26 02:34:50,Delivered
5507,10842,DTDC,DT-0010842,2025-03-25 00:00:01,2025-03-29 00:00:01,Delivered
5508,10843,XpressBees,XP-0010843,2025-05-15 15:44:58,2025-05-16 15:44:58,Delivered
5509,10844,XpressBees,XP-0010844,2024-01-14 15:05:24,2024-01-19 15:05:24,Delivered
5510,10845,Delhivery,DE-0010845,2025-08-05 03:57:36,,Shipped
5511,10846,XpressBees,XP-0010846,2024-12-20 12:31:14,,Shipped
5512,10849,EcomExpress,EC-0010849,2025-01-10 12:44:48,2025-01-12 12:44:48,Delivered
5513,10853,DTDC,DT-0010853,2024-09-09 15:20:35,,Shipped
5514,10854,Delhivery,DE-0010854,2025-07-10 03:51:44,,Shipped
5515,10857,XpressBees,XP-0010857,2025-07-27 10:42:55,2025-07-30 10:42:55,Delivered
5516,10858,Delhivery,DE-0010858,2024-10-06 16:45:51,,Shipped
5517,10860,EcomExpress,EC-0010860,2025-02-11 15:16:53,2025-02-16 15:16:53,Delivered
5518,10863,DTDC,DT-0010863,2024-06-02 11:55:14,2024-06-04 11:55:14,Delivered
5519,10864,BlueDart,BL-0010864,2025-08-10 20:37:53,,Shipped
5520,10865,XpressBees,XP-0010865,2024-03-05 05:22:41,2024-03-07 05:22:41,Delivered
5521,10867,DTDC,DT-0010867,2024-09-12 16:24:45,2024-09-14 16:24:45,Delivered
5522,10869,EcomExpress,EC-0010869,2024-08-17 04:35:43,2024-08-21 04:35:43,Delivered
5523,10872,EcomExpress,EC-0010872,2024-04-09 05:45:52,2024-04-13 05:45:52,Delivered
5524,10875,DTDC,DT-0010875,2024-09-25 02:00:58,2024-09-26 02:00:58,Delivered
5525,10882,XpressBees,XP-0010882,2024-05-22 15:43:27,,Shipped
5526,10883,XpressBees,XP-0010883,2025-03-11 04:31:08,2025-03-13 04:31:08,Delivered
5527,10884,XpressBees,XP-0010884,2024-08-18 18:02:24,,Shipped
5528,10887,Delhivery,DE-0010887,2024-01-13 00:47:00,2024-01-17 00:47:00,Delivered
5529,10892,BlueDart,BL-0010892,2024-04-20 22:47:27,2024-04-24 22:47:27,Delivered
5530,10893,EcomExpress,EC-0010893,2025-08-06 12:43:49,2025-08-07 12:43:49,Delivered
5531,10897,DTDC,DT-0010897,2025-06-15 11:36:38,2025-06-20 11:36:38,Delivered
5532,10898,DTDC,DT-0010898,2024-09-29 09:11:22,2024-09-30 09:11:22,Delivered
5533,10901,XpressBees,XP-0010901,2025-01-26 17:05:41,2025-01-28 17:05:41,Delivered
5534,10903,Delhivery,DE-0010903,2024-09-25 11:44:07,2024-09-29 11:44:07,Delivered
5535,10904,BlueDart,BL-0010904,2024-11-25 21:28:12,2024-11-26 21:28:12,Delivered
5536,10905,BlueDart,BL-0010905,2024-08-19 10:12:19,2024-08-20 10:12:19,Delivered
5537,10910,Delhivery,DE-0010910,2025-05-16 03:27:19,2025-05-21 03:27:19,Delivered
5538,10912,EcomExpress,EC-0010912,2024-10-20 01:29:07,,Shipped
5539,10915,EcomExpress,EC-0010915,2024-10-13 02:02:42,,Shipped
5540,10923,EcomExpress,EC-0010923,2024-04-27 23:52:49,2024-05-02 23:52:49,Delivered
5541,10924,XpressBees,XP-0010924,2025-02-22 04:41:55,,Shipped
5542,10927,EcomExpress,EC-0010927,2024-10-24 09:31:36,,Shipped
5543,10931,Delhivery,DE-0010931,2024-02-24 05:46:22,2024-02-26 05:46:22,Delivered
5544,10935,EcomExpress,EC-0010935,2024-06-21 10:54:46,,Shipped
5545,10937,EcomExpress,EC-0010937,2024-11-06 05:02:44,2024-11-07 05:02:44,Delivered
5546,10938,BlueDart,BL-0010938,2024-07-30 04:33:53,2024-08-04 04:33:53,Delivered
