payment_id,order_id,method,amount,paid_at,status
10555,10555,COD,3637.94,,Authorized
10556,10556,COD,43277.68,2025-01-10 20:24:41,Captured
10557,10557,Card,114103.64,2025-01-19 16:24:56,Captured
10558,10558,COD,0.0,,Failed
10559,10559,COD,144616.08,2025-01-11 10:51:43,Captured
10560,10560,COD,0.0,,Failed
10561,10561,COD,21851.24,2025-02-21 12:03:42,Captured
10562,10562,UPI,24670.97,2024-12-16 10:58:44,Captured
10563,10563,UPI,98774.73,2025-01-20 03:17:17,Captured
10564,10564,COD,71918.34,2024-08-24 22:23:58,Captured
10565,10565,Card,172171.44,2024-10-24 13:56:33,Captured
10566,10566,Card,86612.0,2024-05-11 23:45:58,Captured
10567,10567,Card,70476.68,2024-11-20 12:22:09,Captured
10568,10568,Card,0.0,,Failed
10569,10569,UPI,51063.32,2024-04-08 22:39:59,Captured
10570,10570,Card,59799.63,2024-10-24 15:18:30,Captured
10571,10571,COD,135784.49,2024-01-24 07:41:14,Captured
10572,10572,Card,129956.94,,Authorized
10573,10573,Card,85919.4,2024-04-15 19:27:37,Captured
10574,10574,COD,36000.62,,Authorized
10575,10575,COD,5879.94,2024-02-15 18:03:06,Captured
10576,10576,COD,111954.86,,Authorized
10577,10577,UPI,131702.16,2025-01-14 09:10:34,Captured
10578,10578,COD,93475.41,2025-01-26 12:15:12,Captured
10579,10579,COD,130008.15,2024-08-30 23:36:55,Captured
10580,10580,NetBanking,29844.56,2024-03-29 11:45:07,Captured
10581,10581,NetBanking,109358.86,2025-04-19 19:53:29,Captured
10582,10582,Card,105128.56,2024-09-17 08:35:19,Captured
10583,10583,COD,126034.74,2024-02-16 21:00:32,Captured
10584,10584,Card,0.0,,Failed
10585,10585,COD,159819.61,2024-08-29 11:30:33,Captured
10586,10586,COD,159757.9,2025-07-30 11:06:42,Captured
10587,10587,COD,58478.44,2024-10-12 04:58:25,Captured
10588,10588,Card,47319.18,2025-05-13 08:56:19,Captured
10589,10589,UPI,157769.72,2024-08-29 11:27:37,Captured
10590,10590,UPI,112013.86,,Authorized
10591,10591,COD,41199.23,2025-07-23 15:52:20,Captured
10592,10592,NetBanking,0.0,,Failed
10593,10593,COD,116444.76,2024-05-10 14:46:29,Captured
10594,10594,NetBanking,28921.8,2025-07-12 06:07:31,Captured
10595,10595,UPI,41401.48,2024-03-28 11:12:34,Captured
10596,10596,NetBanking,84445.52,,Authorized
10597,10597,NetBanking,24175.84,2024-06-14 12:33:55,Captured
10598,10598,Card,0.0,,Failed
10599,10599,UPI,9360.94,2024-10-24 02:17:24,Captured
10600,10600,NetBanking,0.0,,Failed
10601,10601,COD,0.0,,Failed
10602,10602,Card,25615.44,2024-09-02 06:35:33,Captured
10603,10603,UPI,51784.3,2025-08-20 01:15:11,Captured
10604,10604,NetBanking,124720.1,2025-07-27 17:50:01,Captured
10605,10605,UPI,103257.08,2025-01-05 04:32:51,Captured
10606,10606,Card,194791.57,2024-08-30 10:37:09,Refunded
10607,10607,Card,226420.29,2024-10-07 08:50:33,Captured
10608,10608,COD,43656.81,2025-07-30 03:54:37,Captured
10609,10609,Card,22499.54,2024-11-11 09:35:26,Captured
10610,10610,COD,81504.49,2024-10-04 08:27:47,Captured
10611,10611,UPI,143157.01,2024-04-02 12:47:58,Captured
10612,10612,UPI,94249.9,2024-07-25 09:35:31,Captured
10613,10613,COD,105547.46,,Authorized
10614,10614,Card,0.0,,Failed
10615,10615,NetBanking,100951.6,2025-07-22 03:08:36,Captured
10616,10616,COD,0.0,,Failed
10617,10617,COD,22825.57,2025-03-24 13:59:00,Captured
10618,10618,UPI,38783.24,2025-05-03 22:17:27,Captured
10619,10619,UPI,0.0,,Failed
10620,10620,Card,0.0,,Failed
10621,10621,Card,0.0,,Failed
10622,10622,Card,0.0,,Failed
10623,10623,NetBanking,0.0,,Failed
10624,10624,COD,0.0,,Failed
10625,10625,Card,259142.34,2025-08-07 08:35:03,Captured
10626,10626,Card,18349.65,2024-09-02 02:50:32,Captured
10627,10627,COD,282043.6,2024-10-23 14:25:03,Refunded
10628,10628,NetBanking,99528.28,2025-06-01 13:39:06,Captured
10629,10629,COD,57108.46,,Authorized
10630,10630,UPI,189234.36,2024-01-19 21:13:54,Captured
10631,10631,NetBanking,52761.34,2024-08-04 12:50:49,Captured
10632,10632,COD,112033.92,2024-08-15 14:15:22,Captured
10633,10633,Card,0.0,,Failed
10634,10634,NetBanking,55345.54,2024-01-26 09:57:26,Refunded
10635,10635,UPI,51223.8,2025-01-04 01:57:10,Captured
10636,10636,COD,15899.32,2024-06-16 23:43:30,Captured
10637,10637,UPI,121314.62,2024-04-13 07:45:18,Captured
10638,10638,UPI,140853.06,2024-08-03 01:54:39,Captured
10639,10639,COD,163222.32,2025-05-03 16:13:07,Captured
10640,10640,Card,31582.7,2024-08-29 14:55:38,Captured
10641,10641,Card,16829.51,2024-03-10 10:37:00,Captured
10642,10642,Card,28625.86,2025-07-10 01:44:08,Captured
10643,10643,UPI,10253.02,2025-04-02 17:48:08,Captured
10644,10644,NetBanking,24966.44,,Authorized
10645,10645,NetBanking,278541.36,2024-04-19 17:24:13,Captured
10646,10646,UPI,0.0,,Failed
10647,10647,Card,1908.06,2024-02-07 15:07:15,Captured
10648,10648,COD,153086.12,2024-06-24 03:22:38,Captured
10649,10649,UPI,34204.66,,Authorized
10650,10650,COD,129253.49,2024-11-15 18:06:44,Refunded
10651,10651,Card,100774.0,2024-04-09 18:10:43,Refunded
10652,10652,Card,0.0,,Failed
10653,10653,COD,180263.64,2025-03-27 10:13:22,Captured
10654,10654,UPI,12883.48,2025-01-05 11:08:54,Captured
10655,10655,NetBanking,67032.26,2025-05-14 12:53:54,Captured
10656,10656,UPI,0.0,,Failed
10657,10657,UPI,73370.04,,Authorized
10658,10658,NetBanking,52198.48,2025-08-21 00:05:30,Captured
10659,10659,COD,45820.58,2024-04-20 21:11:01,Refunded
10660,10660,Card,0.0,,Failed
10661,10661,UPI,83633.09,2024-08-23 11:39:03,Captured
10662,10662,UPI,0.0,,Failed
10663,10663,UPI,241311.83,2024-11-15 07:11:05,Captured
10664,10664,UPI,185929.06,2024-04-02 21:36:44,Captured
10665,10665,NetBanking,80297.82,2024-05-24 12:40:50,Captured
10666,10666,NetBanking,0.0,,Failed
10667,10667,UPI,127581.13,2024-03-11 21:22:48,Captured
10668,10668,NetBanking,77472.9,2024-05-17 07:17:01,Captured
10669,10669,Card,0.0,,Failed
10670,10670,UPI,199488.44,2024-12-19 14:31:42,Captured
10671,10671,UPI,0.0,,Failed
10672,10672,UPI,51324.1,2024-12-11 04:08:20,Captured
10673,10673,Card,74787.22,2024-11-28 05:09:09,Captured
10674,10674,COD,0.0,,Failed
10675,10675,COD,179923.69,2024-08-25 21:35:19,Captured
10676,10676,NetBanking,179868.34,2024-04-03 19:19:53,Captured
10677,10677,NetBanking,44593.32,2025-03-31 00:28:04,Captured
10678,10678,UPI,136640.46,2024-06-23 11:28:11,Captured
10679,10679,Card,64732.91,,Authorized
10680,10680,NetBanking,21686.04,2024-03-13 02:26:47,Captured
10681,10681,UPI,3103.4,2024-04-18 05:24:11,Captured
10682,10682,Card,56636.46,2024-04-15 23:37:53,Captured
10683,10683,COD,78609.95,2025-07-03 06:02:40,Captured
10684,10684,Card,0.0,,Failed
10685,10685,COD,94709.16,2025-03-05 13:34:26,Captured
10686,10686,UPI,51352.42,2025-06-06 02:03:56,Captured
10687,10687,Card,87105.24,2025-02-16 17:51:11,Captured
10688,10688,NetBanking,48245.6,2024-11-08 23:41:12,Captured
10689,10689,COD,9642.96,2025-05-13 18:02:45,Captured
10690,10690,NetBanking,11064.27,2025-07-08 15:08:12,Captured
10691,10691,COD,250920.63,2024-09-12 17:08:33,Captured
10692,10692,NetBanking,0.0,,Failed
10693,10693,UPI,45045.32,2025-08-13 00:21:17,Captured
10694,10694,Card,98389.76,,Authorized
10695,10695,UPI,71072.58,2024-02-08 02:25:18,Refunded
10696,10696,NetBanking,0.0,,Failed
10697,10697,UPI,17309.42,2025-07-26 02:43:59,Captured
10698,10698,COD,36407.84,2024-07-24 07:35:13,Captured
10699,10699,NetBanking,64070.46,2024-02-08 15:20:07,Captured
10700,10700,UPI,180121.1,2024-10-25 03:15:19,Refunded
10701,10701,Card,76312.25,2024-09-28 19:57:55,Captured
10702,10702,Card,85626.23,2025-04-06 13:25:41,Captured
10703,10703,COD,120194.8,2024-11-14 04:52:43,Captured
10704,10704,COD,25607.59,2025-08-14 04:04:37,Captured
10705,10705,UPI,221562.29,2024-06-09 02:44:01,Captured
10706,10706,COD,0.0,,Failed
10707,10707,UPI,36574.87,2024-06-23 18:16:27,Captured
10708,10708,UPI,0.0,,Failed
10709,10709,COD,19675.32,2025-01-04 21:04:37,Captured
10710,10710,UPI,54469.27,,Authorized
10711,10711,UPI,163690.78,2025-03-21 04:20:57,Captured
10712,10712,UPI,18189.94,2024-08-01 00:30:24,Captured
10713,10713,NetBanking,45874.86,2025-03-18 14:33:29,Captured
10714,10714,NetBanking,0.0,,Failed
10715,10715,NetBanking,108539.23,2025-08-11 22:59:14,Captured
10716,10716,UPI,37756.46,2024-01-03 17:55:34,Captured
10717,10717,UPI,0.0,,Failed
10718,10718,COD,37323.4,2024-12-28 10:52:11,Captured
10719,10719,COD,105766.0,2024-02-16 17:53:36,Captured
10720,10720,UPI,0.0,,Failed
10721,10721,NetBanking,0.0,,Failed
10722,10722,COD,25361.74,2024-05-05 09:30:48,Captured
10723,10723,Card,17860.48,2024-12-24 17:01:23,Captured
10724,10724,COD,205727.98,2024-09-09 18:55:12,Captured
10725,10725,COD,0.0,,Failed
10726,10726,COD,228688.72,2024-02-25 01:22:56,Captured
10727,10727,COD,98283.38,2024-06-19 18:55:43,Captured
10728,10728,NetBanking,123286.52,2024-05-23 01:19:34,Captured
10729,10729,NetBanking,0.0,,Failed
10730,10730,NetBanking,15675.12,2024-05-26 00:20:49,Captured
10731,10731,Card,95208.54,2024-08-14 19:01:38,Captured
10732,10732,COD,121713.46,2024-05-22 20:32:48,Captured
10733,10733,Card,85793.08,2024-10-21 11:17:36,Captured
10734,10734,UPI,56586.9,2024-02-21 16:05:36,Captured
10735,10735,NetBanking,0.0,,Failed
10736,10736,COD,21409.92,2024-07-08 10:28:07,Captured
10737,10737,COD,21409.92,2024-11-13 17:39:24,Captured
10738,10738,Card,28808.52,2025-03-11 23:40:47,Refunded
10739,10739,NetBanking,0.0,,Failed
10740,10740,UPI,163871.91,2025-03-16 23:45:03,Captured
10741,10741,UPI,75135.32,2025-04-11 05:23:38,Refunded
10742,10742,UPI,129138.02,2024-10-21 18:54:15,Captured
10743,10743,NetBanking,259804.14,2024-02-24 12:06:51,Captured
10744,10744,NetBanking,47595.3,2024-02-05 19:35:02,Captured
10745,10745,Card,27092.45,2024-08-15 02:24:51,Refunded
10746,10746,COD,41958.44,2025-08-06 10:40:53,Captured
10747,10747,COD,26585.4,2025-01-31 03:35:58,Captured
10748,10748,Card,0.0,,Failed
10749,10749,NetBanking,101663.02,2024-05-31 16:53:45,Captured
10750,10750,Card,106689.7,2025-05-01 23:57:09,Captured
10751,10751,Card,110060.13,2025-01-21 00:28:20,Refunded
10752,10752,COD,279234.02,2025-01-04 23:17:39,Refunded
10753,10753,COD,0.0,,Failed
10754,10754,COD,84564.7,2025-05-13 19:57:01,Refunded
10755,10755,COD,0.0,,Failed
10756,10756,COD,131135.76,2025-04-19 00:37:57,Captured
10757,10757,NetBanking,34127.37,2025-03-24 03:48:06,Captured
10758,10758,UPI,68841.32,2025-01-29 11:15:18,Captured
10759,10759,UPI,40787.17,,Authorized
10760,10760,Card,1543.44,2024-09-20 22:53:49,Captured
10761,10761,Card,126086.6,2025-03-23 18:41:35,Captured
10762,10762,UPI,169735.09,2024-07-17 05:16:16,Captured
10763,10763,Card,0.0,,Failed
10764,10764,NetBanking,48371.74,,Authorized
10765,10765,COD,241842.18,2024-10-18 06:54:14,Captured
10766,10766,NetBanking,0.0,,Failed
10767,10767,Card,0.0,,Failed
10768,10768,COD,86214.34,2024-12-28 08:34:38,Captured
10769,10769,COD,37988.92,2025-05-28 08:34:26,Captured
10770,10770,COD,53443.38,2024-06-17 02:09:42,Captured
10771,10771,Card,24420.1,2025-03-07 03:59:36,Captured
10772,10772,COD,88189.48,2024-03-14 18:01:20,Captured
10773,10773,UPI,169045.15,,Authorized
10774,10774,COD,181184.81,2024-05-05 15:35:18,Captured
10775,10775,UPI,57708.73,2025-07-08 08:48:41,Captured
10776,10776,NetBanking,91905.19,2025-01-29 09:59:50,Captured
10777,10777,COD,23872.58,2025-07-04 06:43:12,Captured
10778,10778,NetBanking,97201.32,2024-12-07 20:47:05,Captured
10779,10779,UPI,8899.62,2024-02-10 07:06:55,Captured
10780,10780,COD,11744.54,2024-04-22 08:28:46,Captured
10781,10781,NetBanking,45319.08,2025-02-15 09:07:47,Captured
10782,10782,UPI,36488.55,2024-12-21 07:49:45,Captured
10783,10783,Card,167007.47,,Authorized
10784,10784,Card,0.0,,Failed
10785,10785,Card,250170.68,2024-05-03 00:05:46,Captured
10786,10786,COD,52168.98,2025-02-07 18:43:06,Captured
10787,10787,COD,29988.52,,Authorized
10788,10788,COD,0.0,,Failed
10789,10789,UPI,175473.08,2025-01-09 12:48:47,Captured
10790,10790,UPI,0.0,,Failed
10791,10791,NetBanking,110419.68,2025-03-26 19:41:08,Refunded
10792,10792,Card,143530.13,2025-02-15 16:21:28,Captured
10793,10793,Card,43832.28,2025-06-11 04:58:04,Captured
10794,10794,COD,23254.26,2025-07-20 13:01:19,Captured
10795,10795,NetBanking,1471.46,2024-11-16 18:24:19,Captured
10796,10796,NetBanking,224476.12,,Authorized
10797,10797,UPI,73255.58,2024-01-06 19:29:25,Captured
10798,10798,COD,46810.6,2025-08-06 02:22:25,Captured
10799,10799,UPI,130445.99,2025-03-21 09:13:03,Captured
10800,10800,UPI,76406.53,2024-12-15 13:49:40,Captured
10801,10801,COD,0.0,,Failed
10802,10802,COD,117117.36,2024-01-27 00:03:57,Captured
10803,10803,COD,116290.3,2024-09-20 19:29:19,Captured
10804,10804,Card,30456.45,2024-12-29 22:56:26,Captured
10805,10805,Card,168125.22,2025-08-06 23:28:16,Captured
10806,10806,NetBanking,0.0,,Failed
10807,10807,NetBanking,34572.82,2024-02-26 06:19:16,Captured
10808,10808,Card,89810.98,,Authorized
10809,10809,COD,126665.92,2024-08-16 00:53:36,Captured
10810,10810,Card,157260.96,2025-06-01 20:05:50,Captured
10811,10811,Card,70960.48,2025-06-22 21:18:55,Captured
10812,10812,UPI,0.0,,Failed
10813,10813,COD,39188.98,2024-02-25 05:28:20,Captured
10814,10814,NetBanking,68963.92,2024-10-02 13:55:01,Captured
10815,10815,NetBanking,5357.2,2025-04-29 16:32:40,Captured
10816,10816,Card,0.0,,Failed
10817,10817,COD,39452.12,2024-02-23 04:03:26,Captured
10818,10818,NetBanking,73785.93,2024-10-14 23:37:26,Captured
10819,10819,COD,76100.56,2025-01-31 04:48:35,Captured
10820,10820,Card,232722.31,2024-06-07 01:49:01,Captured
10821,10821,UPI,41284.66,2025-05-18 12:43:24,Refunded
10822,10822,NetBanking,34747.46,2025-03-04 20:55:50,Captured
10823,10823,UPI,97505.88,2024-11-18 18:57:51,Refunded
10824,10824,UPI,0.0,,Failed
10825,10825,UPI,117299.08,2024-01-13 09:59:00,Captured
10826,10826,COD,9857.72,2024-12-10 19:42:55,Captured
10827,10827,Card,38119.9,2025-07-19 20:35:42,Captured
10828,10828,NetBanking,53422.14,2025-04-12 03:45:42,Captured
10829,10829,NetBanking,22545.08,2025-01-05 19:24:18,Captured
10830,10830,Card,59977.04,2024-12-12 20:47:06,Captured
10831,10831,COD,145550.64,2025-01-11 09:32:59,Captured
10832,10832,UPI,178421.9,2025-06-11 09:55:56,Captured
10833,10833,COD,49578.88,2024-08-18 05:22:23,Captured
10834,10834,UPI,57724.42,2025-06-04 10:07:40,Captured
10835,10835,NetBanking,46488.46,2025-03-21 05:12:33,Captured
10836,10836,UPI,41984.4,2024-01-28 07:27:49,Captured
10837,10837,UPI,36583.54,2025-04-04 13:17:17,Captured
10838,10838,COD,148249.3,2025-08-26 00:02:56,Captured
10839,10839,NetBanking,23372.26,2024-09-15 13:10:59,Captured
10840,10840,NetBanking,4946.56,,Authorized
10841,10841,COD,303434.46,2024-09-30 01:03:31,Captured
10842,10842,COD,0.0,,Failed
10843,10843,NetBanking,37580.4,2025-05-16 12:44:58,Captured
10844,10844,Card,0.0,,Failed
10845,10845,COD,330555.05,2025-08-02 09:57:36,Captured
10846,10846,UPI,17467.54,2024-12-18 19:31:14,Captured
10847,10847,COD,218662.26,2024-05-23 21:45:24,Captured
10848,10848,COD,38850.32,2025-03-29 05:12:29,Captured
10849,10849,COD,22581.66,2025-01-08 22:44:48,Captured
10850,10850,COD,81528.5,2024-07-26 03:27:58,Captured
10851,10851,COD,0.0,,Failed
10852,10852,COD,141721.54,2024-08-04 05:29:45,Captured
10853,10853,Card,82645.72,2024-09-07 09:20:35,Captured
10854,10854,NetBanking,194813.46,2025-07-08 18:51:44,Captured
10855,10855,UPI,10197.56,2024-11-28 17:34:15,Captured
10856,10856,UPI,56775.7,2024-08-31 14:43:48,Captured
10857,10857,UPI,192200.7,2025-07-27 02:42:55,Captured
10858,10858,NetBanking,114132.37,2024-10-04 05:45:51,Refunded
10859,10859,Card,210733.84,2024-08-26 23:26:46,Captured
10860,10860,UPI,256746.05,2025-02-08 20:16:53,Captured
10861,10861,NetBanking,217381.96,2025-03-07 00:36:51,Captured
10862,10862,COD,21062.47,2025-06-21 04:40:40,Captured
10863,10863,NetBanking,0.0,,Failed
10864,10864,NetBanking,53808.0,,Authorized
10865,10865,COD,0.0,,Failed
10866,10866,NetBanking,0.0,,Failed
10867,10867,UPI,52308.22,2024-09-11 12:24:45,Captured
10868,10868,NetBanking,75897.6,,Authorized
10869,10869,NetBanking,56577.46,2024-08-17 11:35:43,Captured
10870,10870,COD,103048.22,2025-08-24 02:55:24,Captured
10871,10871,UPI,43265.88,2024-03-15 19:42:19,Captured
10872,10872,NetBanking,0.0,,Failed
10873,10873,UPI,104621.16,2025-08-30 15:10:35,Captured
10874,10874,UPI,71060.78,2024-06-28 03:11:28,Captured
10875,10875,Card,56556.22,2024-09-21 18:00:58,Captured
10876,10876,COD,82140.27,,Authorized
10877,10877,Card,36312.14,2025-08-09 03:45:23,Captured
10878,10878,NetBanking,0.0,,Failed
10879,10879,NetBanking,68614.64,2025-01-23 14:55:21,Captured
10880,10880,UPI,36472.09,2024-03-07 06:27:44,Refunded
10881,10881,UPI,0.0,,Failed
10882,10882,COD,201647.84,2024-05-19 01:43:27,Captured
10883,10883,UPI,272238.98,2025-03-12 04:31:08,Captured
10884,10884,Card,47319.18,2024-08-20 11:02:24,Captured
10885,10885,NetBanking,114804.56,2025-07-02 09:51:13,Captured
10886,10886,UPI,77622.94,,Authorized
10887,10887,Card,82323.88,2024-01-11 07:47:00,Captured
10888,10888,NetBanking,0.0,,Failed
10889,10889,NetBanking,36058.09,2024-08-30 10:24:52,Captured
10890,10890,COD,195131.47,2024-06-21 09:31:50,Captured
10891,10891,COD,128966.56,2024-10-16 12:35:26,Captured
10892,10892,UPI,147166.06,2024-04-19 04:47:27,Captured
10893,10893,UPI,10371.02,2025-08-06 11:43:49,Refunded
10894,10894,NetBanking,98122.9,2025-04-01 03:09:48,Captured
10895,10895,NetBanking,98022.84,2025-05-20 09:35:25,Captured
10896,10896,COD,25840.82,2024-09-23 04:45:14,Captured
10897,10897,UPI,141294.38,2025-06-14 09:36:38,Captured
10898,10898,UPI,49529.32,2024-09-25 14:11:22,Captured
10899,10899,NetBanking,126538.48,2024-12-12 18:29:39,Captured
10900,10900,COD,91571.54,2024-12-09 19:36:16,Captured
10901,10901,NetBanking,114821.08,2025-01-26 13:05:41,Captured
10902,10902,COD,72752.9,2025-03-20 09:14:02,Captured
10903,10903,UPI,205348.32,2024-09-26 03:44:07,Captured
10904,10904,UPI,111227.51,2024-11-23 14:28:12,Captured
10905,10905,COD,168040.97,,Authorized
10906,10906,Card,12397.08,2024-08-28 05:32:24,Captured
10907,10907,NetBanking,6832.2,2024-01-31 11:56:08,Refunded
10908,10908,COD,0.0,,Failed
10909,10909,NetBanking,1668.52,2025-05-07 17:17:08,Captured
10910,10910,UPI,105599.38,2025-05-16 22:27:19,Captured
10911,10911,UPI,1597.72,2025-01-04 18:04:11,Captured
10912,10912,Card,31686.54,2024-10-20 22:29:07,Captured
10913,10913,Card,107342.71,,Authorized
10914,10914,UPI,20491.88,2024-03-28 17:13:51,Captured
10915,10915,UPI,89864.08,2024-10-09 14:02:42,Captured
10916,10916,NetBanking,166051.25,2025-06-12 06:11:58,Captured
10917,10917,NetBanking,0.0,,Failed
10918,10918,UPI,121628.56,,Authorized
10919,10919,UPI,13643.16,2024-11-22 16:30:43,Refunded
10920,10920,Card,128943.79,2025-02-12 11:43:33,Captured
10921,10921,COD,40951.9,2024-04-09 07:36:32,Captured
10922,10922,UPI,132889.71,2024-12-17 04:21:48,Captured
10923,10923,UPI,32617.56,2024-04-27 14:52:49,Captured
10924,10924,UPI,97656.8,2025-02-20 21:41:55,Captured
10925,10925,COD,57537.98,2024-02-15 13:14:07,Captured
10926,10926,Card,88543.9,,Authorized
10927,10927,NetBanking,6206.8,2024-10-25 23:31:36,Refunded
10928,10928,COD,0.0,,Failed
10929,10929,UPI,106872.6,2024-10-16 19:05:44,Captured
10930,10930,NetBanking,0.0,,Failed
10931,10931,UPI,97893.98,2024-02-22 10:46:22,Captured
10932,10932,Card,47943.4,2025-07-03 09:05:12,Captured
10933,10933,COD,24966.44,,Authorized
10934,10934,Card,20986.3,,Authorized
10935,10935,NetBanking,18982.66,2024-06-19 07:54:46,Captured
10936,10936,UPI,12182.32,2025-02-26 02:36:37,Captured
10937,10937,UPI,213460.71,2024-11-06 07:02:44,Captured
10938,10938,Card,35746.92,2024-07-30 16:33:53,Captured
10939,10939,UPI,43862.96,2025-04-08 19:04:31,Captured
10940,10940,UPI,143390.06,2025-05-26 06:38:50,Captured
10941,10941,UPI,138489.99,,Authorized
10942,10942,Card,53435.12,2025-03-29 11:19:28,Captured
10943,10943,NetBanking,57091.94,2025-06-12 01:12:03,Captured
10944,10944,UPI,0.0,,Failed
10945,10945,COD,221757.29,2024-06-10 09:19:17,Captured
10946,10946,COD,4946.56,2024-05-06 03:43:36,Captured
10947,10947,NetBanking,0.0,,Failed
10948,10948,NetBanking,0.0,,Failed
10949,10949,NetBanking,119549.34,2024-02-19 02:07:53,Captured
10950,10950,UPI,0.0,,Failed
10951,10951,UPI,35725.15,2024-05-07 01:08:49,Captured
10952,10952,COD,73472.76,2024-04-20 04:19:46,Captured
10953,10953,UPI,111779.04,2025-08-26 22:49:18,Captured
10954,10954,NetBanking,25542.63,2024-07-24 14:05:56,Captured
10955,10955,Card,70848.85,2024-06-23 07:30:35,Captured
10956,10956,UPI,151591.06,2024-01-18 19:11:16,Captured
10957,10957,COD,49519.88,2025-08-15 02:09:18,Captured
10958,10958,UPI,12272.71,2024-11-30 07:11:14,Refunded
10959,10959,NetBanking,170585.34,2024-02-21 03:46:01,Captured
10960,10960,UPI,57923.67,2025-05-16 02:10:32,Captured
10961,10961,NetBanking,4821.48,2024-09-29 06:16:56,Captured
10962,10962,UPI,16689.92,2024-12-10 05:24:39,Captured
10963,10963,UPI,117797.87,2025-07-03 15:15:36,Captured
10964,10964,COD,228255.66,2025-03-20 15:31:38,Captured
10965,10965,NetBanking,27361.84,2024-06-02 15:13:35,Refunded
10966,10966,COD,69584.6,2024-06-25 15:08:49,Captured
10967,10967,COD,63682.42,2025-05-02 08:21:11,Captured
10968,10968,COD,128627.08,2024-09-03 20:12:23,Captured
10969,10969,COD,193631.51,2024-10-15 11:05:27,Captured
10970,10970,Card,56961.79,2024-03-26 04:03:30,Captured
10971,10971,Card,94978.44,2024-01-23 06:15:29,Refunded
10972,10972,Card,54065.24,,Authorized
10973,10973,NetBanking,61978.79,2024-04-08 02:37:21,Captured
10974,10974,Card,68198.69,2024-07-30 00:53:28,Captured
10975,10975,UPI,113619.84,2024-08-19 19:54:45,Refunded
10976,10976,NetBanking,165291.8,2024-04-09 03:25:27,Captured
10977,10977,COD,0.0,,Failed
10978,10978,COD,225412.45,2024-10-29 09:27:56,Captured
10979,10979,NetBanking,65324.8,,Authorized
10980,10980,NetBanking,140390.5,2024-02-14 00:05:19,Captured
10981,10981,Card,62256.8,2025-05-15 21:22:07,Captured
10982,10982,Card,0.0,,Failed
10983,10983,UPI,56903.14,2024-10-02 07:45:45,Captured
10984,10984,NetBanking,89991.52,2025-05-06 22:11:31,Captured
10985,10985,COD,28124.95,2025-01-16 14:24:34,Captured
10986,10986,COD,78893.62,2024-01-14 12:02:34,Captured
10987,10987,NetBanking,109027.28,2024-10-29 21:12:57,Captured
10988,10988,NetBanking,30067.58,2024-09-09 20:20:44,Captured
10989,10989,COD,52960.88,2024-06-03 01:53:55,Captured
10990,10990,Card,172508.33,2024-02-17 12:59:45,Captured
10991,10991,Card,0.0,,Failed
10992,10992,COD,21216.4,,Authorized
10993,10993,NetBanking,110649.78,2024-11-23 16:23:15,Captured
10994,10994,Card,67483.02,2025-06-13 10:25:33,Captured
10995,10995,NetBanking,51778.99,2024-05-09 14:13:21,Captured
10996,10996,UPI,18701.82,2025-05-25 04:53:58,Captured
10997,10997,NetBanking,155240.8,2024-09-10 21:27:05,Captured
10998,10998,NetBanking,60462.79,2025-04-25 13:10:18,Captured
10999,10999,COD,71019.48,2024-11-29 06:37:25,Captured
11000,11000,COD,164100.24,2024-09-04 04:49:43,Captured
11001,11001,UPI,0.0,,Failed
11002,11002,Card,33499.2,2025-04-22 14:03:06,Captured
11003,11003,COD,27625.81,,Authorized
11004,11004,COD,129486.12,2024-03-09 11:35:42,Captured
11005,11005,COD,135559.52,2025-04-20 18:49:43,Captured
11006,11006,NetBanking,43761.48,2024-09-30 00:23:30,Captured
11007,11007,UPI,137421.62,2024-12-03 21:03:12,Captured
11008,11008,NetBanking,0.0,,Failed
11009,11009,NetBanking,150414.6,2025-05-19 09:40:00,Captured
11010,11010,COD,63127.99,2025-08-02 13:27:08,Captured
11011,11011,Card,84777.45,2025-02-14 05:57:24,Captured
11012,11012,Card,72944.53,2025-03-10 07:03:29,Refunded
11013,11013,COD,155144.75,2024-06-27 00:48:56,Captured
11014,11014,Card,0.0,,Failed
11015,11015,UPI,65822.76,2024-11-23 03:59:42,Captured
11016,11016,NetBanking,0.0,,Failed
11017,11017,UPI,46029.44,,Authorized
11018,11018,UPI,58019.42,2025-07-01 05:48:43,Captured
11019,11019,Card,6164.32,2024-02-14 00:44:06,Refunded
11020,11020,UPI,0.0,,Failed
11021,11021,UPI,23545.72,2024-09-08 17:50:33,Captured
11022,11022,COD,114725.32,2024-06-17 12:05:19,Captured
11023,11023,COD,91039.36,2025-08-21 11:07:38,Captured
11024,11024,UPI,157783.46,2025-04-29 15:43:48,Captured
11025,11025,UPI,149452.78,,Authorized
11026,11026,Card,124303.56,2025-02-03 19:51:19,Captured
11027,11027,Card,142821.13,2025-02-23 16:57:11,Captured
11028,11028,Card,150719.04,2025-04-05 13:59:38,Captured
11029,11029,NetBanking,79923.52,2025-03-08 04:47:57,Captured
11030,11030,Card,0.0,,Failed
11031,11031,NetBanking,83483.82,,Authorized
11032,11032,NetBanking,0.0,,Failed
11033,11033,COD,0.0,,Failed
11034,11034,NetBanking,0.0,,Failed
11035,11035,COD,109428.48,2024-01-12 03:01:03,Captured
11036,11036,Card,66969.96,2025-03-27 11:44:05,Captured
11037,11037,COD,55889.52,,Authorized
11038,11038,COD,204404.68,2025-05-23 16:15:45,Captured
